,date,description,category,type,amount,account,account_type,transaction_amount,balance_amount,is_recurring
2667,2022-12-11,THE WONDER YEARS ACADE,Daycare,Debit,135.0,CapitalOne2694,credit_card,-135.0,-12558.03,TRUE
2668,2022-12-11,SQ *SWEET MELODY CRAFT,Food/Drink,Debit,39.45,CapitalOne2694,credit_card,-39.45,-12597.48,FALSE
2669,2022-12-11,TST* Roasters N Toaste,Food/Drink,Debit,2.63,CapitalOne2694,credit_card,-2.63,-12600.11,FALSE
2670,2022-12-12,WAL-MART #1680,Groceries,Debit,39.85,CapitalOne2694,credit_card,-39.85,-12639.96,FALSE
2671,2022-12-12,COURSRA2T6HGTPDJKLJVT,Services,Debit,39.0,Amazon0413,credit_card,-39.0,-12678.96,FALSE
2673,2022-12-13,GameStop,Entertainment,Debit,15.23,CapitalOne2694,credit_card,-15.23,-12976.34,FALSE
2672,2022-12-13,TMOBILE*AUTO PAY,Phone/Cable,Debit,282.15,CapitalOne2694,credit_card,-282.15,-12961.11,TRUE
2674,2022-12-13,GAP OUTLET.COM 2679,Shopping,Credit,3.99,CapitalOne2694,credit_card,3.99,-12972.35,FALSE
2675,2022-12-14,ALDI 77069,Shopping,Debit,5.71,CapitalOne2694,credit_card,-5.71,-12978.06,FALSE
2676,2022-12-15,CHEVRON 0202649,Gas/Automotive,Debit,37.47,CapitalOne2694,credit_card,-37.47,-13015.53,FALSE
2677,2022-12-15,MANAGEMENT LEADERSHIP,Gifts / Donations,Debit,20.0,CapitalOne2694,credit_card,-20.0,-13035.53,FALSE
2678,2022-12-15,GOOGLE *Google Storage 650-253-0000 CA,Services,Debit,1.99,Citi7634,credit_card,-1.99,-13037.52,FALSE
2679,2022-12-15,CVS/PHARMACY #00866,Healthcare,Debit,4.7,CapitalOne2694,credit_card,-4.7,-13042.22,FALSE
2680,2022-12-16,NARUTO 88 BISTRO,Food/Drink,Debit,68.91,CapitalOne2694,credit_card,-68.91,-13111.13,FALSE
2681,2022-12-16,UPENN DONATION STRIPE PHILADELPHIA PA,Gifts / Donations,Debit,150.0,Citi7634,credit_card,-150.0,-13261.13,FALSE
2684,2022-12-17,PAR*PINECREST BAKERY -,Food/Drink,Debit,8.84,CapitalOne2694,credit_card,-8.84,-13327.63,FALSE
2685,2022-12-17,Disney Plus,Phone/Cable,Debit,7.92,Chase3752,credit_card,-7.92,-13335.55,TRUE
2682,2022-12-17,PUBLIX #550,Groceries,Debit,33.06,CapitalOne2694,credit_card,-33.06,-13294.19,FALSE
2683,2022-12-17,CROWN WINE AND SPIRITS,Food/Drink,Debit,24.6,CapitalOne2694,credit_card,-24.6,-13318.79,FALSE
2686,2022-12-18,THE WONDER YEARS ACADE,Daycare,Debit,135.0,CapitalOne2694,credit_card,-135.0,-13470.55,TRUE
2687,2022-12-18,5GUYS 0346 ECOMM,Food/Drink,Debit,26.82,CapitalOne2694,credit_card,-26.82,-13497.37,FALSE
2688,2022-12-18,PUBLIX #550,Groceries,Debit,11.17,CapitalOne2694,credit_card,-11.17,-13508.54,FALSE
2689,2022-12-19,NETFLIX.COM,Phone/Cable,Debit,21.61,CapitalOne2694,credit_card,-21.61,-13530.15,TRUE
2690,2022-12-19,CHUCK E CHEESE 438,Entertainment,Debit,18.0,CapitalOne2694,credit_card,-18.0,-13548.15,FALSE
2694,2022-12-20,Amazon Prime*UT66I5WT3,Phone/Cable,Debit,14.99,Amazon0413,credit_card,-14.99,-13176.03,TRUE
2691,2022-12-20,WM SUPERCENTER #1680,Shopping,Debit,51.98,CapitalOne2694,credit_card,-51.98,-13600.13,FALSE
2692,2022-12-20,Fee,Services,Debit,1.47,Citi8756,credit_card,-1.47,-13601.6,FALSE
2693,2022-12-20,AUTOPAY 220622085924900RAUTOPAY AUTO-PMT,Payment/Credit,Credit,440.56,Citi8756,credit_card,440.56,-13161.04,TRUE
2695,2022-12-20,GOOGLE *SVCSGNS.3339-6,Entertainment,Debit,6.0,CapitalOne2694,credit_card,-6.0,-13182.03,FALSE
2699,2022-12-21,THE HOME DEPOT #0210,Shopping,Debit,16.54,CapitalOne2694,credit_card,-16.54,-13626.33,FALSE
2698,2022-12-21,GFM*GoFundMe In memory Redwood City CA,Gifts / Donations,Debit,257.0,Citi7634,credit_card,-257.0,-13609.79,FALSE
2700,2022-12-21,PUBLIX #550,Groceries,Credit,4.27,CapitalOne2694,credit_card,4.27,-13622.06,FALSE
2696,2022-12-21,PUBLIX #550,Groceries,Debit,138.92,CapitalOne2694,credit_card,-138.92,-13320.95,FALSE
2697,2022-12-21,NICO'S BROTHER PIZZERI,Food/Drink,Debit,31.84,CapitalOne2694,credit_card,-31.84,-13352.79,FALSE
2701,2022-12-22,POLLO TROPICAL 10006,Food/Drink,Debit,29.07,CapitalOne2694,credit_card,-29.07,-13651.13,FALSE
2702,2022-12-22,PUBLIX #550,Groceries,Debit,27.91,CapitalOne2694,credit_card,-27.91,-13679.04,FALSE
2703,2022-12-23,TST* A-Mari-Mix,Food/Drink,Debit,91.44,CapitalOne2694,credit_card,-91.44,-13770.48,FALSE
2704,2022-12-23,PAR*PINECREST BAKERY -,Food/Drink,Debit,56.24,CapitalOne2694,credit_card,-56.24,-13826.72,FALSE
2705,2022-12-23,AMZN Mktp US*WS0PJ2RL3,Shopping,Debit,19.24,Amazon0413,credit_card,-19.24,-13845.96,FALSE
2706,2022-12-23,BILL BAGGS CAPE FL PAR,Entertainment,Debit,4.0,CapitalOne2694,credit_card,-4.0,-13849.96,FALSE
2707,2022-12-24,PAR*PINECREST BAKERY -,Food/Drink,Debit,45.0,CapitalOne2694,credit_card,-45.0,-13894.96,FALSE
2708,2022-12-24,PUBLIX #550 MIAMI FL,Groceries,Debit,50.89,Chase3649,credit_card,-50.89,-13945.85,FALSE
2709,2022-12-24,ROBERT IS HERE,Groceries,Debit,7.0,Chase3649,credit_card,-7.0,-13952.85,FALSE
2710,2022-12-24,ROBERT IS HERE,Groceries,Debit,5.0,Chase3649,credit_card,-5.0,-13957.85,FALSE
2713,2022-12-25,PAR*PINECREST BAKERY -,Food/Drink,Debit,31.97,CapitalOne2694,credit_card,-31.97,-14162.59,FALSE
2711,2022-12-25,THE WONDER YEARS ACADE,Daycare,Debit,135.0,CapitalOne2694,credit_card,-135.0,-14092.85,TRUE
2712,2022-12-25,MARATHON PETRO170803,Gas/Automotive,Debit,37.77,CapitalOne2694,credit_card,-37.77,-14130.62,FALSE
2714,2022-12-26,CCG@FROST MUSEUM POS,Food/Drink,Debit,49.22,CapitalOne2694,credit_card,-49.22,-14211.81,FALSE
2715,2022-12-26,FROST SCIENCE MUSEUM T,Entertainment,Debit,44.72,CapitalOne2694,credit_card,-44.72,-14256.53,FALSE
2716,2022-12-26,HLU*HULU 771611187593-,Phone/Cable,Debit,16.96,CapitalOne2694,credit_card,-16.96,-14273.49,TRUE
2717,2022-12-26,PARK ONE OF FLORDIAQPS,Gas/Automotive,Debit,11.0,CapitalOne2694,credit_card,-11.0,-14284.49,FALSE
2718,2022-12-26,Spotify USA,Phone/Cable,Debit,10.79,Chase3752,credit_card,-10.79,-14295.28,TRUE
2719,2022-12-27,CAPITAL ONE AUTOPAY PYMT,Payment/Credit,Credit,1750.0,CapitalOne2694,credit_card,1750.0,-12545.28,TRUE
2720,2022-12-28,BANANA REPUBLIC ON-LIN,Shopping,Debit,642.0,CapitalOne2694,credit_card,-642.0,-13187.28,FALSE
2721,2022-12-28,AUTOMATIC PAYMENT - THANK,Payment/Credit,Credit,328.09,Amazon0413,credit_card,328.09,-12859.19,TRUE
2725,2022-12-29,COH PRKING PAY BY PHON,Gas/Automotive,Debit,6.35,CapitalOne2694,credit_card,-6.35,-12962.66,FALSE
2724,2022-12-29,EINSTEIN BROS BAGELS23,Food/Drink,Debit,8.41,CapitalOne2694,credit_card,-8.41,-12956.31,FALSE
2722,2022-12-29,ATT*BILL PAYMENT,Phone/Cable,Debit,80.27,CapitalOne2694,credit_card,-80.27,-12939.46,TRUE
2723,2022-12-29,POLLO TROPICAL 10131,Food/Drink,Debit,8.44,CapitalOne2694,credit_card,-8.44,-12947.9,FALSE
2726,2022-12-30,South Garden Chinese Rest,Food/Drink,Debit,27.81,Chase3649,credit_card,-27.81,-12990.47,FALSE
2727,2022-12-30,PAR*PINECREST BAKERY -,Food/Drink,Debit,11.48,CapitalOne2694,credit_card,-11.48,-13001.95,FALSE
2728,2022-12-31,TRADER JOE S #770,Groceries,Debit,58.25,CapitalOne2694,credit_card,-58.25,-13060.2,FALSE
2729,2022-12-31,KOHL'S #1247,Shopping,Debit,11.77,CapitalOne2694,credit_card,-11.77,-13071.97,FALSE
2730,2023-01-01,THE WONDER YEARS ACADE,Daycare,Debit,135.0,CapitalOne2694,credit_card,-135.0,-13206.97,TRUE
2731,2023-01-01,PUBLIX #550,Groceries,Debit,24.88,CapitalOne2694,credit_card,-24.88,-13231.85,FALSE
2732,2023-01-02,CHICKFILA APP 86623220 8662322040 GA,Food/Drink,Debit,25.0,Citi7634,credit_card,-25.0,-13256.85,FALSE
2735,2023-01-03,CVS/PHARMACY #00866,Healthcare,Debit,20.85,CapitalOne2694,credit_card,-20.85,-13400.85,FALSE
2736,2023-01-03,Kindle Svcs*OR18Y0IK3,Shopping,Debit,11.99,Amazon0413,credit_card,-11.99,-13412.84,FALSE
2734,2023-01-03,ALVARO J DANGOND MD PA,Healthcare,Debit,61.28,CapitalOne2694,credit_card,-61.28,-13380.0,FALSE
2733,2023-01-03,NARUTO 88 BISTRO,Food/Drink,Debit,61.87,CapitalOne2694,credit_card,-61.87,-13318.72,FALSE
2737,2023-01-04,PUBLIX #550,Groceries,Debit,52.44,CapitalOne2694,credit_card,-52.44,-13465.28,FALSE
2738,2023-01-04,TMX*TERMINIX INTL 800-8376464 TN,Services,Debit,145.0,Citi8756,credit_card,-145.0,-13610.28,TRUE
2739,2023-01-05,AUTOMATIC PAYMENT - THANK,Payment/Credit,Credit,17.58,Chase3752,credit_card,17.58,-13592.7,TRUE
2740,2023-01-06,OLD NAVY ON-LINE,Shopping,Debit,58.74,CapitalOne2694,credit_card,-58.74,-13651.44,FALSE
2741,2023-01-06,5GUYS 1085 QSR,Food/Drink,Debit,38.69,CapitalOne2694,credit_card,-38.69,-13690.13,FALSE
2742,2023-01-06,TRADER JOE S #770,Groceries,Debit,26.62,CapitalOne2694,credit_card,-26.62,-13716.75,FALSE
2743,2023-01-06,AUTOPAY 220304082146334RAUTOPAY AUTO-PMT,Payment/Credit,Credit,210.99,Citi7634,credit_card,210.99,-13505.76,TRUE
2749,2023-01-07,PAR*PINECREST BAKERY -,Food/Drink,Debit,1.92,CapitalOne2694,credit_card,-1.92,-13731.33,FALSE
2748,2023-01-07,BOOST MOBILE 866-402-7366 CO,Services,Debit,50.0,Citi8756,credit_card,-50.0,-13729.41,FALSE
2747,2023-01-07,PAR*PINECREST BAKERY -,Food/Drink,Debit,13.4,CapitalOne2694,credit_card,-13.4,-13679.41,FALSE
2745,2023-01-07,TAQUERIA MORELIA,Food/Drink,Debit,43.28,CapitalOne2694,credit_card,-43.28,-13629.04,FALSE
2744,2023-01-07,EVERGLADES NATL PARK,Entertainment,Debit,80.0,CapitalOne2694,credit_card,-80.0,-13585.76,FALSE
2746,2023-01-07,CHEVRON 0047611,Gas/Automotive,Debit,36.97,CapitalOne2694,credit_card,-36.97,-13666.01,FALSE
2750,2023-01-08,THE WONDER YEARS ACADE,Daycare,Debit,135.0,CapitalOne2694,credit_card,-135.0,-13866.33,TRUE
2751,2023-01-08,THE HOME DEPOT #0210,Shopping,Debit,21.37,CapitalOne2694,credit_card,-21.37,-13887.7,FALSE
2752,2023-01-08,MB-PARKING PARKMOBILE,Gas/Automotive,Debit,12.35,CapitalOne2694,credit_card,-12.35,-13900.05,FALSE
2753,2023-01-10,ZOO MIAMI FOUNDATION,Services,Debit,159.0,CapitalOne2694,credit_card,-159.0,-14059.05,FALSE
2754,2023-01-11,WAL-MART #1680,Groceries,Debit,32.8,CapitalOne2694,credit_card,-32.8,-14091.85,FALSE
2755,2023-01-12,COURSRA2T6HGTPDJKLJVT,Services,Debit,39.0,CapitalOne2694,credit_card,-39.0,-14130.85,FALSE
2756,2023-01-12,Kindle Svcs*3700G2MR3,Shopping,Debit,11.99,Amazon0413,credit_card,-11.99,-14142.84,FALSE
2757,2023-01-12,Kindle Svcs*DO4T13BH3,Shopping,Debit,10.99,Amazon0413,credit_card,-10.99,-14153.83,FALSE
2759,2023-01-13,Kindle Svcs,Shopping,Credit,10.99,Amazon0413,credit_card,10.99,-14424.99,FALSE
2758,2023-01-13,TMOBILE*AUTO PAY,Phone/Cable,Debit,282.15,CapitalOne2694,credit_card,-282.15,-14435.98,TRUE
2761,2023-01-14,SQ *MIAMI SELFIE MUSEU,Entertainment,Debit,62.06,CapitalOne2694,credit_card,-62.06,-14549.12,FALSE
2762,2023-01-14,MPA PARKING PAY BY PHO 3053736789 FL,Gas/Automotive,Debit,9.75,Citi8756,credit_card,-9.75,-14558.87,FALSE
2763,2023-01-14,MORELIA - WYNWOOD - 10,Food/Drink,Debit,9.35,CapitalOne2694,credit_card,-9.35,-14568.22,FALSE
2764,2023-01-14,TST* Night Owl Cookies,Food/Drink,Debit,8.92,CapitalOne2694,credit_card,-8.92,-14577.14,FALSE
2760,2023-01-14,305 DEGREES BURGERS,Food/Drink,Debit,62.07,CapitalOne2694,credit_card,-62.07,-14487.06,FALSE
2765,2023-01-15,THE WONDER YEARS ACADE,Daycare,Debit,135.0,CapitalOne2694,credit_card,-135.0,-14712.14,TRUE
2766,2023-01-15,TST* Mister O1 Extraor,Food/Drink,Debit,55.45,CapitalOne2694,credit_card,-55.45,-14767.59,FALSE
2767,2023-01-15,PY *PDQ - MIAMI CORAL,Food/Drink,Debit,20.31,CapitalOne2694,credit_card,-20.31,-14787.9,FALSE
2768,2023-01-15,LAZ PARKING 560443,Gas/Automotive,Debit,10.0,CapitalOne2694,credit_card,-10.0,-14797.9,FALSE
2771,2023-01-16,ROBERT IS HERE,Food/Drink,Debit,5.0,CapitalOne2694,credit_card,-5.0,-14855.4,FALSE
2772,2023-01-16,ROBERT IS HERE,Food/Drink,Debit,1.0,CapitalOne2694,credit_card,-1.0,-14856.4,FALSE
2770,2023-01-16,TST* FIREMAN DEREK'S B,Food/Drink,Debit,9.38,CapitalOne2694,credit_card,-9.38,-14850.4,FALSE
2769,2023-01-16,WALMART.COM 8009666546,Groceries,Debit,43.12,CapitalOne2694,credit_card,-43.12,-14841.02,FALSE
2773,2023-01-17,DCA TOWNCARE PINECREST,Healthcare,Debit,141.0,CapitalOne2694,credit_card,-141.0,-14997.4,FALSE
2774,2023-01-17,EXXONMOBIL    97579155,Gas/Automotive,Debit,40.46,CapitalOne2694,credit_card,-40.46,-15037.86,FALSE
2775,2023-01-17,Disney Plus,Phone/Cable,Debit,7.92,Chase3752,credit_card,-7.92,-15045.78,TRUE
2776,2023-01-18,ALVARO J DANGOND MD PA,Healthcare,Debit,61.28,CapitalOne2694,credit_card,-61.28,-15107.06,FALSE
2777,2023-01-18,WAL-MART #1680,Groceries,Debit,59.67,CapitalOne2694,credit_card,-59.67,-15166.73,FALSE
2778,2023-01-19,NETFLIX.COM,Phone/Cable,Debit,21.61,CapitalOne2694,credit_card,-21.61,-15188.34,TRUE
2782,2023-01-20,Amazon Prime*UT66I5WT3,Phone/Cable,Debit,14.99,Amazon0413,credit_card,-14.99,-15137.24,TRUE
2786,2023-01-20,DC  ZOO MIAMI,Entertainment,Debit,4.0,CapitalOne2694,credit_card,-4.0,-15272.53,FALSE
2785,2023-01-20,GOOGLE *SVCSGNS.3339-6,Entertainment,Debit,6.0,CapitalOne2694,credit_card,-6.0,-15268.53,FALSE
2784,2023-01-20,Amazon Prime*UT66I5WT3,Phone/Cable,Debit,140.28,Amazon0413,credit_card,-140.28,-15262.53,TRUE
2780,2023-01-20,GOOGLE *Google Storage,Phone/Cable,Debit,19.99,CapitalOne2694,credit_card,-19.99,-15354.89,TRUE
2781,2023-01-20,AUTOPAY 220622085924900RAUTOPAY AUTO-PMT,Payment/Credit,Credit,232.64,Citi8756,credit_card,232.64,-15122.25,TRUE
2779,2023-01-20,DONA PAULINA,Food/Drink,Debit,146.56,CapitalOne2694,credit_card,-146.56,-15334.9,FALSE
2783,2023-01-20,Amazon Prime*UT66I5WT3,Phone/Cable,Credit,14.99,Amazon0413,credit_card,14.99,-15122.25,TRUE
2787,2023-01-21,5GUYS 0346 QSR,Food/Drink,Debit,14.96,CapitalOne2694,credit_card,-14.96,-15287.49,FALSE
2794,2023-01-22,MPA PARKING PAY BY PHO 3053736789 FL,Gas/Automotive,Debit,9.0,Citi8756,credit_card,-9.0,-15598.41,FALSE
2793,2023-01-22,GAMESTOP #5239,Entertainment,Debit,10.69,CapitalOne2694,credit_card,-10.69,-15589.41,FALSE
2796,2023-01-22,GOOGLE *Nuverse,Entertainment,Debit,4.99,CapitalOne2694,credit_card,-4.99,-15604.9,FALSE
2795,2023-01-22,MPA PARKING PAY BY PHO 3053736789 FL,Gas/Automotive,Debit,1.5,Citi8756,credit_card,-1.5,-15599.91,FALSE
2792,2023-01-22,PAR*PINECREST BAKERY -,Food/Drink,Debit,15.37,CapitalOne2694,credit_card,-15.37,-15578.72,FALSE
2791,2023-01-22,TST* SALTY DONUT WYNWO,Food/Drink,Debit,15.86,CapitalOne2694,credit_card,-15.86,-15563.35,FALSE
2790,2023-01-22,SQ *TAQUERIA CINCO HER,Food/Drink,Debit,61.0,CapitalOne2694,credit_card,-61.0,-15547.49,FALSE
2789,2023-01-22,TST* JEEPNEY AT 1800,Food/Drink,Debit,64.0,CapitalOne2694,credit_card,-64.0,-15486.49,FALSE
2788,2023-01-22,THE WONDER YEARS ACADE,Daycare,Debit,135.0,CapitalOne2694,credit_card,-135.0,-15422.49,TRUE
2797,2023-01-23,WM SUPERCENTER #1680,Shopping,Debit,65.35,CapitalOne2694,credit_card,-65.35,-15670.25,FALSE
2798,2023-01-23,PUBLIX #550,Groceries,Debit,11.27,CapitalOne2694,credit_card,-11.27,-15681.52,FALSE
2799,2023-01-24,Rinconcito Salvadoreno,Food/Drink,Debit,102.21,CapitalOne2694,credit_card,-102.21,-15783.73,FALSE
2800,2023-01-24,CAPITAL ONE ONLINE PYMT,Payment/Credit,Credit,2500.0,CapitalOne2694,credit_card,2500.0,-13283.73,TRUE
2801,2023-01-25,TRADER JOE S #770,Groceries,Debit,31.95,CapitalOne2694,credit_card,-31.95,-13315.68,FALSE
2802,2023-01-25,DC TRANSIT SERVICE CENTER,Gas/Automotive,Debit,10.0,Chase3649,credit_card,-10.0,-13325.68,FALSE
2804,2023-01-26,LYFT 1 RIDE 07-13 8558659553 CA,Gas/Automotive,Debit,24.99,Citi7634,credit_card,-24.99,-13367.63,FALSE
2805,2023-01-26,Spotify USA,Phone/Cable,Debit,10.79,Chase3752,credit_card,-10.79,-13378.42,TRUE
2803,2023-01-26,HLU*HULU 771611181395-,Phone/Cable,Debit,16.96,CapitalOne2694,credit_card,-16.96,-13342.64,TRUE
2806,2023-01-27,SP LISA SAYS GAH,Shopping,Debit,230.55,CapitalOne2694,credit_card,-230.55,-13608.97,FALSE
2807,2023-01-27,PAR*PINECREST BAKERY -,Food/Drink,Debit,21.63,CapitalOne2694,credit_card,-21.63,-13630.6,FALSE
2808,2023-01-27,AUTOMATIC PAYMENT - THANK,Payment/Credit,Credit,62.24,Amazon0413,credit_card,62.24,-13568.36,TRUE
2809,2023-01-27,CAPITAL ONE AUTOPAY PYMT,Payment/Credit,Credit,1750.0,CapitalOne2694,credit_card,1750.0,-11818.36,TRUE
2810,2023-01-28,NICO'S BROTHER PIZZERI,Food/Drink,Debit,77.91,CapitalOne2694,credit_card,-77.91,-11896.27,FALSE
2811,2023-01-28,PUBLIX #261,Groceries,Debit,17.56,CapitalOne2694,credit_card,-17.56,-11913.83,FALSE
2815,2023-01-29,KIMCHI MART,Shopping,Debit,5.99,CapitalOne2694,credit_card,-5.99,-12291.91,FALSE
2812,2023-01-29,SEA SIAM,Food/Drink,Debit,156.82,CapitalOne2694,credit_card,-156.82,-12070.65,FALSE
2813,2023-01-29,THE WONDER YEARS ACADE,Daycare,Debit,135.0,CapitalOne2694,credit_card,-135.0,-12205.65,TRUE
2814,2023-01-29,ATT*BILL PAYMENT,Phone/Cable,Debit,80.27,CapitalOne2694,credit_card,-80.27,-12285.92,TRUE
2817,2023-01-30,WAL-MART #1680,Groceries,Debit,29.23,CapitalOne2694,credit_card,-29.23,-12363.17,FALSE
2816,2023-01-30,CHEVRON 0202649,Gas/Automotive,Debit,42.03,CapitalOne2694,credit_card,-42.03,-12333.94,FALSE
2818,2023-01-31,DR HVAC INC,Services,Debit,249.0,CapitalOne2694,credit_card,-249.0,-12612.17,FALSE
2819,2023-01-31,PUBLIX #550,Groceries,Debit,25.23,CapitalOne2694,credit_card,-25.23,-12637.4,FALSE
2820,2023-01-31,CAPITAL ONE MOBILE PYMT,Payment/Credit,Credit,1500.0,CapitalOne2694,credit_card,1500.0,-11137.4,TRUE
2821,2023-02-01,PUBLIX #550,Groceries,Debit,12.82,CapitalOne2694,credit_card,-12.82,-11150.22,FALSE
2822,2023-02-02,CVS/PHARMACY #00866,Healthcare,Debit,8.78,CapitalOne2694,credit_card,-8.78,-11159.0,FALSE
2823,2023-02-02,CVS/PHARMACY #00866,Healthcare,Debit,11.33,CapitalOne2694,credit_card,-11.33,-11170.33,FALSE
2824,2023-02-02,PUBLIX #550,Groceries,Debit,2.79,CapitalOne2694,credit_card,-2.79,-11173.12,FALSE
2825,2023-02-02,TUMBLEBEES GYMNASTICS,Entertainment,Debit,25.0,CapitalOne2694,credit_card,-25.0,-11198.12,FALSE
2826,2023-02-03,AMZN Mktp US*HB8G56KG3,Shopping,Debit,0.7,Amazon0413,credit_card,-0.7,-11198.82,FALSE
2827,2023-02-03,SQ *THE TERMITE GUYS,Services,Debit,195.0,CapitalOne2694,credit_card,-195.0,-11393.82,FALSE
2829,2023-02-04,PARK ONE OF FLORDIAQPS,Gas/Automotive,Debit,11.0,CapitalOne2694,credit_card,-11.0,-11463.65,FALSE
2828,2023-02-04,TRAN AN - MIAMI,Food/Drink,Debit,58.83,CapitalOne2694,credit_card,-58.83,-11452.65,FALSE
2830,2023-02-05,TST* Maxwell Bros,Food/Drink,Debit,38.4,CapitalOne2694,credit_card,-38.4,-11502.05,FALSE
2831,2023-02-05,THE WONDER YEARS ACADE,Daycare,Debit,135.0,CapitalOne2694,credit_card,-135.0,-11637.05,FALSE
2832,2023-02-05,GOOGLE *Nuverse,Entertainment,Debit,9.99,CapitalOne2694,credit_card,-9.99,-11647.04,FALSE
2833,2023-02-05,AUTOMATIC PAYMENT - THANK,Payment/Credit,Credit,18.71,Chase3752,credit_card,18.71,-11628.33,TRUE
2834,2023-02-06,PUBLIX #550,Groceries,Debit,10.48,CapitalOne2694,credit_card,-10.48,-11638.81,FALSE
2835,2023-02-06,NARUTO 88 BISTRO,Food/Drink,Debit,75.13,CapitalOne2694,credit_card,-75.13,-11713.94,FALSE
2836,2023-02-06,WAL-MART #1680,Groceries,Debit,94.21,CapitalOne2694,credit_card,-94.21,-11808.15,FALSE
2837,2023-02-06,AUTOPAY 220304082146334RAUTOPAY AUTO-PMT,Payment/Credit,Credit,433.99,Citi7634,credit_card,433.99,-11374.16,TRUE
2838,2023-02-07,BOOST MOBILE 866-402-7366 CO,Services,Debit,50.0,Citi8756,credit_card,-50.0,-11424.16,FALSE
2841,2023-02-08,SP CLOSEDCAPTION.US,Services,Debit,44.94,CapitalOne2694,credit_card,-44.94,-12033.9,FALSE
2840,2023-02-08,WDW DISNEY RES,Entertainment,Debit,192.04,CapitalOne2694,credit_card,-192.04,-11988.96,FALSE
2839,2023-02-08,WDW TICKETS-ONLINE,Entertainment,Debit,372.76,CapitalOne2694,credit_card,-372.76,-11796.92,FALSE
2842,2023-02-09,Amazon.com*HE1LC7LU0,Shopping,Debit,41.21,Amazon0413,credit_card,-41.21,-12075.11,FALSE
2843,2023-02-09,RACETRAC2434  00024349,Gas/Automotive,Debit,2.09,CapitalOne2694,credit_card,-2.09,-12077.2,FALSE
2844,2023-02-09,PANDA EXPRESS #2601,Food/Drink,Debit,12.04,CapitalOne2694,credit_card,-12.04,-12089.24,FALSE
2845,2023-02-09,BEST BUY CO   00026641,Shopping,Credit,631.29,CapitalOne2694,credit_card,631.29,-11457.95,FALSE
2846,2023-02-10,PAR*PINECREST BAKERY -,Food/Drink,Debit,19.71,CapitalOne2694,credit_card,-19.71,-11477.66,FALSE
2847,2023-02-10,EXXONMOBIL    97579155,Gas/Automotive,Debit,40.38,CapitalOne2694,credit_card,-40.38,-11518.04,FALSE
2848,2023-02-10,THE SPOT BARBERSHOP -,Services,Debit,50.2,CapitalOne2694,credit_card,-50.2,-11568.24,FALSE
2849,2023-02-11,FREEPEOPLE.COM #2899,Shopping,Debit,209.72,CapitalOne2694,credit_card,-209.72,-11777.96,FALSE
2850,2023-02-11,PUBLIX #550,Groceries,Debit,37.33,CapitalOne2694,credit_card,-37.33,-11815.29,FALSE
2854,2023-02-12,HM.COM,Shopping,Debit,55.64,CapitalOne2694,credit_card,-55.64,-12056.85,FALSE
2853,2023-02-12,COURSRA2T6HGTPDJKLJVT,Services,Debit,39.0,CapitalOne2694,credit_card,-39.0,-12001.21,FALSE
2852,2023-02-12,THE WONDER YEARS ACADE,Daycare,Debit,135.0,CapitalOne2694,credit_card,-135.0,-11962.21,FALSE
2851,2023-02-12,PAR*PINECREST BAKERY -,Food/Drink,Debit,11.92,CapitalOne2694,credit_card,-11.92,-11827.21,FALSE
2855,2023-02-13,TMOBILE*AUTO PAY,Phone/Cable,Debit,282.26,CapitalOne2694,credit_card,-282.26,-12339.11,FALSE
2856,2023-02-14,CHEF MICKEY'S,Entertainment,Debit,167.39,Disney5241,credit_card,-167.39,-12506.5,FALSE
2857,2023-02-14,AMZN Mktp US*HE9TN87Q0,Shopping,Debit,64.16,Amazon0413,credit_card,-64.16,-12570.66,FALSE
2858,2023-02-14,FREEPEOPLE.COM #2899,Shopping,Debit,273.92,CapitalOne2694,credit_card,-273.92,-12844.58,FALSE
2859,2023-02-14,PUBLIX #1006,Groceries,Debit,2.88,CapitalOne2694,credit_card,-2.88,-12847.46,FALSE
2860,2023-02-14,CHICKFILA APP 86623220,Food/Drink,Debit,50.0,CapitalOne2694,credit_card,-50.0,-12897.46,FALSE
2861,2023-02-14,HM.COM,Shopping,Debit,85.57,CapitalOne2694,credit_card,-85.57,-12983.03,FALSE
2867,2023-02-15,FOOD COURT - MOVIES,Food/Drink,Debit,3.75,CapitalOne2694,credit_card,-3.75,-13265.81,FALSE
2866,2023-02-15,WDW TICKET ADD ON,Entertainment,Debit,38.34,Disney5241,credit_card,-38.34,-13262.06,FALSE
2865,2023-02-15,FOOD COURT - MOVIES,Entertainment,Debit,26.85,Disney5241,credit_card,-26.85,-13223.72,FALSE
2863,2023-02-15,WDW CRYSTAL PALACE,Entertainment,Debit,146.91,Disney5241,credit_card,-146.91,-13158.74,FALSE
2862,2023-02-15,WDW GLOW MERCH,Entertainment,Debit,28.8,Disney5241,credit_card,-28.8,-13011.83,FALSE
2864,2023-02-15,FOOD COURT - MOVIES,Entertainment,Debit,38.13,Disney5241,credit_card,-38.13,-13196.87,FALSE
2874,2023-02-16,IMAGINATION MERCHAN,Shopping,Debit,2.0,CapitalOne2694,credit_card,-2.0,-13424.49,FALSE
2868,2023-02-16,WDW TICKET ADD ON,Entertainment,Debit,42.6,Disney5241,credit_card,-42.6,-13308.41,FALSE
2869,2023-02-16,KABUKICAFE@EPCOT-JAPAN,Entertainment,Debit,10.65,Disney5241,credit_card,-10.65,-13319.06,FALSE
